question_id,skill_id,canonical_skill_key
14061,8,5
14062,1266,1078
14063,824,675
14064,824,675
14065,824,675
14066,824,675
14067,824,675
14068,824,675
14069,145,109
14070,142,107;1079
14071,1262,1074;1268
14072,1261,1074
14073,1261,1074
14074,1100,922
14075,1171,990
14076,1099,921
14077,1099,921
14078,1171,990
14079,1171,990
14080,529,433
14081,529,433
14082,1264,1076
14083,1264,1076
14084,1100,922
14085,1264,1076
14086,1097,919
14087,1097,919
14088,1100,922
14089,1268,1080
14090,1268,1080
14091,1268,1080
14092,1268,1080
14093,9,6
14094,243,190
14095,243,190
14096,243,190
14097,9,6
14098,9,6
14099,479,388
14100,595,489
14101,595,489
14102,595,489
14103,592,486
14104,592,486
14105,1263,1075
14106,592,486
14107,592,486
14108,592,486
14109,592,486
14110,1266,1078
14111,1266,1078
14112,9,6
14113,1266,1078
14114,1266,1078
14115,9,6
14116,1266,1078
14117,8,5
14118,8,5
14119,1266,1078
14120,8,5
14121,8,5
14122,467,379
14123,1263,1075
14124,1095,918
14125,1095,918
14126,1095,918
14127,1093,916
14128,1269,1081
14129,1269,1081
14130,1269,1081
14131,1269,1081
14132,1269,1081
14133,1269,1081
14134,1269,1081
14135,1270,1082
14136,1270,1082
14137,827,677
14138,827,677
14139,1107,929
14140,821,673
14141,1107,929
14142,1271,1083
14143,1271,1083
14144,1271,1083
14145,1271,1083
14146,1272,1084
14147,1272,1084
14148,1272,1084
14149,1272,1084
14150,1273,1085
14151,1272,1084
14152,1273,1085
14153,1180,998
14154,1273,1085
14155,1180,998
14156,1272,1084
14157,1272,1084
14158,1272,1084
14159,1246,1059
14160,1246,1059
14161,1246,1059
14162,1246,1059
14163,1246,1059
14164,1174,993
14165,1274,1086
14166,1274,1086
14167,1274,1086
14168,1174,993
14169,1274,1086
14170,1174,993
14171,1275,1087
14172,1174,993
14173,1274,1086
14174,1274,1086
14175,1274,1086
14176,1276,1088
14177,1275,1087
14178,1275,1087
14179,1275,1087
14180,1275,1087
14181,1276,1088
14182,1275,1087
14183,1276,1088
14184,1275,1087
14185,1276,1088
14186,1276,1088
14187,606,493
14188,606,493
14189,715,578
14190,715,578
14191,715,578
14192,606,493
14193,716,579
14194,1277,1089
14195,1172,991
14196,1172,991
14197,1277,1089
14198,1278,1090
14199,1277,1089
14200,1278,1090
14201,1172,991
14202,1277,1089
14203,1172,991
14204,1172,991
14205,1172,991
14206,1278,1090
14207,1278,1090
14208,1270,1082
14209,1270,1082
14210,1270,1082
14211,1279,1091
14212,1279,1091
14213,1279,1091
14214,1279,1091
14215,1279,1091
14216,1279,1091
14217,1279,1091
14218,1280,1092
14219,1280,1092
14220,1281,1093
14221,1280,1092
14222,1280,1092
14223,1173,992
14224,1281,1093
14225,1281,1093
14226,1173,992
14227,1173,992
14228,1173,992
14229,1281,1093
14230,830,680
14231,841,690
14232,831,680;1056
14233,841,690
14234,844,692
14235,841,690
14236,841,690
14237,844,692
14238,1241,1054
14239,1241,1054
14240,831,680;1056
14241,629,502
14242,874,715
14243,873,714
14244,871,713
14245,876,716
14246,876,716
14247,873,714
14248,876,716
14249,876,716
14250,876,716
14251,1282,1094
14252,1282,1094
14253,1282,1094
14254,1282,1094
14255,1282,1094
14256,1282,1094
14257,1282,1094
14258,874,715
14259,1282,1094
14260,1283,1095
14261,1283,1095
14262,876,716
14263,876,716
14264,873,714
14265,876,716
14266,1283,1095
14267,1283,1095
14268,876,716
14269,1283,1095
14270,1284,1096
14271,1073,896
14272,1073,896
14273,1284,1096
14274,1073,896
14275,1284,1096
14276,1073,896
14277,1284,1096
14278,1284,1096
14279,1072,895
14280,1072,895
14281,1072,895
14282,1072,895
14283,1283,1095
14284,1283,1095
14285,1284,1096
14286,1283,1095
14287,1284,1096
14288,1283,1095
14289,1283,1095
14290,1283,1095
14291,1283,1095
14292,1072,895
14293,1072,895
14294,1070,893
14295,1070,893
14296,1070,893
14297,1070,893
14298,1070,893
14299,1070,893
14300,1071,894
14301,1071,894
14302,1071,894
14303,1285,1097
14304,1286,1098
14305,1285,1097
14306,1287,1099
14307,1288,1100
14308,1285,1097
14309,1289,1101
14310,1286,1098
14311,1285,1097
14312,1288,1100
14313,1071,894
14314,1288,1100
14315,1289,1101
14316,1288,1100
14317,1289,1101
14318,1289,1101
14319,1288,1100
14320,1289,1101
14321,1286,1098
14322,1286,1098
14323,1290,1102
14324,1290,1102
14325,1287,1099
14326,1290,1102
14327,1287,1099
14328,1287,1099
14329,1287,1099
14330,1290,1102
14331,1290,1102
14332,1291,1103
14333,1291,1103
14334,1291,1103
14335,1291,1103
14336,1291,1103
14337,1291,1103
14338,1292,1104
14339,1292,1104
14340,1292,1104
14341,1292,1104
14342,1292,1104
14343,876,716
14344,1282,1094
14345,1282,1094
14346,876,716
14347,1293,1105
14348,1293,1105
14349,1293,1105
14350,1293,1105
14351,1293,1105
14352,1293,1105
14353,1294,1106
14354,1294,1106
14355,1294,1106
14356,1294,1106
14357,1294,1106
14358,1295,1107
14359,1295,1107
14360,1295,1107
14361,1295,1107
14362,1295,1107
14363,1295,1107
14364,1297,1108
14365,1297,1108
14366,1297,1108
14367,1297,1108
14368,1297,1108
14369,1297,1108
14370,1298,1109
14371,1298,1109
14372,1298,1109
14373,1298,1109
14374,1298,1109
14375,1299,1110
14376,1299,1110
14377,1299,1110
14378,1299,1110
14379,1299,1110
14380,1299,1110
14381,1300,1111
14382,1300,1111
14383,1300,1111
14384,1300,1111
14385,1300,1111
14386,1300,1111
14387,1300,1111
14388,1301,1112
14389,1301,1112
14390,1301,1112
14391,1301,1112
14392,1301,1112
14393,1282,1094
14394,1283,1095
14395,1072,895
14396,1284,1096
14397,1282,1094
14398,1284,1096
14399,876,716
14400,1302,1113
14401,1302,1113
14402,1302,1113
14403,1302,1113
14404,1302,1113
14405,1302,1113
14406,1284,1096
14407,1284,1096
14408,1072,895
14409,1072,895
14410,1073,896
14411,1284,1096
14412,1303,1114
14413,1304,1115
14414,1303,1114
14415,1305,1116
14416,1305,1116
14417,1303,1114
14418,1302,1113
14419,1302,1113
14420,1305,1116
14421,1303,1114
14422,1305,1116
14423,1305,1116
14424,1305,1116
14425,1303,1114
14426,1304,1115
14427,1306,1117
14428,1307,1118
14429,1304,1115
14430,1306,1117
14431,1307,1118
14432,1308,1119
14433,1306,1117
14434,1307,1118
14435,1304,1115
14436,1307,1118
14437,1308,1119
14438,1304,1115
14439,1306,1117
14440,1308,1119
14441,1308,1119
14442,1307,1118
14443,1308,1119
14444,1304,1115
14445,1306,1117
14446,1309,1120
14447,1309,1120
14448,1309,1120
14449,1309,1120
14450,1309,1120
14451,1310,1121
14452,1310,1121
14453,1310,1121
14454,1310,1121
14455,1310,1121
14456,1310,1121
14457,1311,1122
14458,1311,1122
14459,1311,1122
14460,1311,1122
14461,1311,1122
14462,1312,1123
14463,1312,1123
14464,1312,1123
14465,1312,1123
14466,1312,1123
14467,1313,1124
14468,1313,1124
14469,1313,1124
14470,1313,1124
14471,1313,1124
14472,1314,1125
14473,1314,1125
14474,1314,1125
14475,1314,1125
14476,1314,1125
14477,1314,1125
14478,1299,1110
14479,1300,1111
14480,1299,1110
14481,1298,1109
14482,1300,1111
14483,1298,1109
14484,1295,1107
14485,1295,1107
14486,1301,1112
14487,1303,1114
14488,1297,1108
14489,647,517
14490,1301,1112
14491,647,517
14492,1302,1113
14493,1303,1114
14494,1302,1113
14495,1297,1108
14496,1070,893
14497,1288,1100
14498,1071,894
14499,1287,1099
14500,1289,1101
14501,1287,1099
14502,1288,1100
14503,1070,893
14504,1287,1099
14505,1289,1101
14506,1070,893
14507,1070,893
14508,1302,1113
14509,1303,1114
14510,1286,1098
14511,1303,1114
14512,1301,1112
14513,1301,1112
14514,1302,1113
14515,1315,1126
14516,1315,1126
14517,1315,1126
14518,1315,1126
14519,1315,1126
14520,1315,1126
14521,1315,1126
14522,1315,1126
14523,1316,1127
14524,1316,1127
14525,1316,1127
14526,1316,1127
14527,1316,1127
14528,1316,1127
14529,1247,1060
14530,1247,1060
14531,1247,1060
14532,1247,1060
14533,1247,1060
14534,1247,1060
14535,1247,1060
14536,1247,1060
14537,1247,1060
14538,1317,1128
14539,1317,1128
14540,1317,1128
14541,1317,1128
14542,1317,1128
14543,1317,1128
14544,1318,1129
14545,1318,1129
14546,1318,1129
14547,1318,1129
14548,1318,1129
14549,1318,1129
14550,1319,1130
14551,1319,1130
14552,1319,1130
14553,1319,1130
14554,1319,1130
14555,1319,1130
14556,1303,1114
14557,1303,1114
14558,1320,1131
14559,1320,1131
14560,1320,1131
14561,1320,1131
14562,1320,1131
14563,1320,1131
14564,1320,1131
14565,1320,1131
14566,1321,1132
14567,1322,1133
14568,1322,1133
14569,1321,1132
14570,1323,1134
14571,1322,1133
14572,1323,1134
14573,1323,1134
14574,1323,1134
14575,1322,1133
14576,1322,1133
14577,1321,1132
14578,1321,1132
14579,1321,1132
14580,1322,1133
14581,1323,1134
14582,1323,1134
14583,1323,1134
14584,1323,1134
14585,1323,1134
14586,1323,1134
14587,1323,1134
14588,1323,1134
14589,1323,1134
14590,1323,1134
14591,130,99
14592,130,99
14593,636,509
14594,636,509
14595,636,509
14596,636,509
14597,130,99
14598,636,509
14599,1325,1135;1239
14600,636,509
14601,636,509
14602,636,509
14603,1324,1135
14604,636,509
14605,636,509
14606,1324,1135
14607,1324,1135
14608,636,509
14609,1324,1135
14610,1324,1135
14611,1324,1135
14612,1325,1135;1239
14613,1324,1135
14614,1324,1135
14615,1324,1135
14616,1324,1135
14617,1324,1135
14618,1325,1135;1239
14619,1324,1135
14620,1324,1135
14621,1326,1136
14622,484,392
14623,484,392
14624,484,392
14625,1326,1136
14626,1326,1136
14627,1326,1136
14628,1326,1136
14629,1326,1136
14630,1326,1136
14631,1326,1136
14632,1326,1136
14633,1326,1136
14634,1326,1136
14635,1326,1136
14636,484,392
14637,1326,1136
14638,1326,1136
14639,1326,1136
14640,121,92;93
14641,1183,1001
14642,1183,1001
14643,1183,1001
14644,1183,1001
14645,1183,1001
14646,1327,1137
14647,1327,1137
14648,1327,1137
14649,1328,1138
14650,1328,1138
14651,1328,1138
14652,1328,1138
14653,1328,1138
14654,1328,1138
14655,1327,1137
14656,1328,1138
14657,1327,1137
14658,1329,1139
14659,1329,1139
14660,1329,1139
14661,1329,1139
14662,1329,1139
14663,1329,1139
14664,1329,1139
14665,1329,1139
14666,484,392
14667,484,392
14668,484,392
14669,253,200
14670,253,200
14671,253,200
14672,253,200
14673,1134,956
14674,1134,956
14675,762,624
14676,426,344
14677,1134,956
14678,1330,1140
14679,1330,1140
14680,426,344
14681,1134,956
14682,1330,1140
14683,426,344
14684,1134,956
14685,426,344
14686,1330,1140
14687,1330,1140
14688,1331,1141
14689,1332,1142
14690,1332,1142
14691,1332,1142
14692,1331,1141
14693,1332,1142
14694,1331,1141
14695,1331,1141
14696,1332,1142
14697,1331,1141
14698,1332,1142
14699,1332,1142
14700,1133,955
14701,762,624
14702,1133,955
14703,110,85
14704,110,85
14705,110,85
14706,110,85
14707,110,85
14708,110,85
14709,1154,976
14710,1154,976
14711,1154,976
14712,1065,888
14713,1065,888
14714,1065,888
14715,1154,976
14716,1065,888
14717,1065,888
14718,1154,976
14719,1065,888
14720,1065,888
14721,1065,888
14722,1065,888
14723,89,71
14724,89,71
14725,1154,976
14726,291,228
14727,294,229
14728,295,229;889
14729,297,231
14730,297,231
14731,297,231
14732,295,229;889
14733,294,229
14734,294,229
14735,1067,890
14736,1067,890
14737,1067,890
14738,1067,890
14739,429,347
14740,1067,890
14741,1333,1143
14742,1334,1144
14743,1334,1144
14744,1334,1144
14745,1334,1144
14746,1333,1143
14747,1334,1144
14748,1333,1143
14749,1333,1143
14750,1068,891
14751,1334,1144
14752,53,45;1143
14753,1333,1143
14754,1334,1144
14755,1334,1144
14756,1334,1144
14757,1334,1144
14758,1334,1144
14759,1334,1144
14760,1334,1144
14761,1158,980
14762,1158,980
14763,1158,980
14764,1158,980
14765,1159,981
14766,460,375
14767,1159,981
14768,1159,981
14769,460,375
14770,1159,981
14771,1159,981
14772,1159,981
14773,1159,981
14774,1159,981
14775,438,354
14776,438,354
14777,446,362
14778,645,516;967
14779,1146,968
14780,1146,968
14781,1146,968
14782,1146,968
14783,1146,968
14784,1146,968
14785,1146,968
14786,857,704
14787,866,709
14788,866,709
14789,866,709
14790,866,709
14791,865,708;985
14792,746,608
14793,746,608
14794,443,359
14795,1335,1145
14796,1335,1145
14797,1335,1145
14798,1335,1145
14799,1335,1145
14800,1335,1145
14801,1335,1145
14802,379,304;305
14803,379,304;305
14804,380,305
14805,378,304
14806,388,312
14807,388,312
14808,388,312
14809,395,318
14810,411,332
14811,411,332
14812,411,332
14813,400,323
14814,400,323
14815,400,323
14816,400,323
14817,408,329
14818,408,329
14819,408,329
14820,408,329
14821,409,330
14822,409,330
14823,409,330
14824,409,330
14825,409,330
14826,406,327
14827,406,327
14828,406,327
14829,406,327
14830,1131,953
14831,1131,953
14832,1109,931
14833,1131,953
14834,685,553
14835,685,553
14836,685,553
14837,685,553
14838,685,553
14839,380,305
14840,378,304
14841,388,312
14842,392,316
14843,411,332
14844,411,332
14845,402,324
14846,406,327
14847,409,330
14848,406,327
14849,1191,1008
14850,684,552
14851,1191,1008
14852,684,552
14853,1191,1008
14854,1191,1008
14855,1191,1008
14856,1191,1008
14857,684,552
14858,685,553
14859,684,552
14860,1191,1008
14861,877,717
14862,1045,870
14863,1045,870
14864,1045,870
14865,1045,870
14866,1046,871
14867,1046,871
14868,1046,871
14869,1046,871
14870,1192,1009
14871,1192,1009
14872,1192,1009
14873,1192,1009
14874,1196,1013
14875,1051,876
14876,1043,868
14877,1044,869
14878,1047,872
14879,1047,872
14880,1042,867
14881,1047,872
14882,1042,867
14883,1194,1011
14884,1194,1011
14885,1034,860
14886,1034,860
14887,1034,860
14888,1034,860
14889,1034,860
14890,1336,1146
14891,1336,1146
14892,1336,1146
14893,1336,1146
14894,1336,1146
14895,1336,1146
14896,1026,854
14897,1028,855
14898,1028,855
14899,1027,854;855
14900,1033,859
14901,1195,1012
14902,1195,1012
14903,1195,1012
14904,1195,1012
14905,1195,1012
14906,1195,1012
14907,1195,1012
14908,1195,1012
14909,1195,1012
14910,1195,1012
14911,1195,1012
14912,1191,1008
14913,1045,870
14914,1192,1009
14915,1192,1009
14916,1046,871
14917,1030,856;863
14918,1037,863
14919,1037,863
14920,1037,863
14921,1037,863
14922,1029,856
14923,1037,863
14924,1037,863
14925,1037,863
14926,1037,863
14927,1037,863
14928,1037,863
14929,1037,863
14930,1032,858
14931,1032,858
14932,1031,857
14933,1031,857
14934,1031,857
14935,1031,857
14936,1031,857
14937,1041,866
14938,1041,866
14939,1041,866
14940,1041,866
14941,1041,866
14942,1038,864
14943,1038,864
14944,1041,866
14945,1041,866
14946,1038,864
14947,1041,866
14948,1041,866
14949,1038,864
14950,1035,861
14951,1035,861
14952,1035,861
14953,1035,861
14954,1035,861
14955,1337,1147
14956,1337,1147
14957,1337,1147
14958,1337,1147
14959,1040,865;1147
14960,1337,1147
14961,1337,1147
14962,1337,1147
14963,1337,1147
14964,1337,1147
14965,1337,1147
14966,1337,1147
14967,1040,865;1147
14968,1036,862
14969,1200,1017
14970,1337,1147
14971,1337,1147
14972,1337,1147
14973,1337,1147
14974,1337,1147
14975,1039,865
14976,1337,1147
14977,1199,1016
14978,1199,1016
14979,1199,1016
14980,1199,1016
14981,807,661
14982,815,667
14983,820,672
14984,1201,1018
14985,811,664
14986,820,672
14987,811,664
14988,812,664;1018
14989,697,564
14990,1202,1019
14991,1202,1019
14992,1202,1019
14993,1202,1019
14994,1202,1019
14995,1203,1020
14996,1204,1021
14997,1338,1148
14998,1338,1148
14999,1338,1148
15000,1338,1148
15001,1245,1058
15002,1338,1148
15003,1245,1058
15004,1245,1058
15005,1339,1149
15006,1339,1149
15007,1339,1149
15008,1339,1149
15009,1339,1149
15010,1339,1149
15011,1339,1149
15012,1339,1149
15013,1339,1149
15014,1339,1149
15015,1339,1149
15016,1339,1149
15017,1339,1149
15018,1339,1149
15019,1339,1149
15020,1339,1149
15021,1339,1149
15022,1038,864
15023,1041,866
15024,1041,866
15025,1038,864
15026,1035,861
15027,1199,1016
15028,1199,1016
15029,1199,1016
15030,1200,1017
15031,820,672
15032,1201,1018
15033,1201,1018
15034,1245,1058
15035,700,566
15036,700,566
15037,807,661
15038,1202,1019
15039,1203,1020
15040,1338,1148
15041,1339,1149
15042,700,566
15043,1338,1148
15044,700,566
15045,1201,1018
15046,414,334;1153
15047,704,569
15048,704,569
15049,704,569
15050,704,569
15051,706,570;1150
15052,1340,1150
15053,1340,1150
15054,705,570
15055,706,570;1150
15056,706,570;1150
15057,1340,1150
15058,1340,1150
15059,1340,1150
15060,1341,1151
15061,1341,1151
15062,1341,1151
15063,1341,1151
15064,1341,1151
15065,1341,1151
15066,1341,1151
15067,1341,1151
15068,1342,1152
15069,1342,1152
15070,1342,1152
15071,1342,1152
15072,1342,1152
15073,1343,1153
15074,1343,1153
15075,1342,1152
15076,1343,1153
15077,1343,1153
15078,1343,1153
15079,1343,1153
15080,1343,1153
15081,1343,1153
15082,1343,1153
15083,1344,1154
15084,1344,1154
15085,1345,1155
15086,1346,1156
15087,1347,1157
15088,1345,1155
15089,1346,1156
15090,1346,1156
15091,1346,1156
15092,1347,1157
15093,1344,1154
15094,1344,1154
15095,1347,1157
15096,1344,1154
15097,1346,1156
15098,1345,1155
15099,1345,1155
15100,1347,1157
15101,1344,1154
15102,1344,1154
15103,1347,1157
15104,1344,1154
15105,1345,1155
15106,1346,1156
15107,1345,1155
15108,1054,879
15109,1055,879;1156
15110,709,573
15111,707,571
15112,709,573
15113,710,574
15114,710,574
15115,710,574
15116,710,574
15117,710,574
15118,710,574
15119,710,574
15120,710,574
15121,1207,1023
15122,1207,1023
15123,1207,1023
15124,1207,1023
15125,1207,1023
15126,1205,1022
15127,1205,1022
15128,1205,1022
15129,1205,1022
15130,1348,1158
15131,1348,1158
15132,1348,1158
15133,1348,1158
15134,1348,1158
15135,1349,1159
15136,1349,1159
15137,1350,1160
15138,1349,1159
15139,1350,1160
15140,1350,1160
15141,1350,1160
15142,1349,1159
15143,1350,1160
15144,1349,1159
15145,1350,1160
15146,1349,1159
15147,1351,1161
15148,1350,1160
15149,1350,1160
15150,1351,1161
15151,1350,1160
15152,1351,1161
15153,1350,1160
15154,1350,1160
15155,1351,1161
15156,1351,1161
15157,1351,1161
15158,1351,1161
15159,1351,1161
15160,1351,1161
15161,1352,1162
15162,1352,1162
15163,1353,1163
15164,1352,1162
15165,1353,1163
15166,1352,1162
15167,1352,1162
15168,1352,1162
15169,1353,1163
15170,1352,1162
15171,1354,1164
15172,1353,1163
15173,1056,879;1164
15174,1353,1163
15175,1354,1164
15176,1354,1164
15177,1354,1164
15178,1354,1164
15179,1354,1164
15180,1354,1164
15181,1354,1164
15182,1354,1164
15183,1354,1164
15184,1354,1164
15185,1356,1165
15186,1354,1164
15187,1354,1164
15188,1355,1164;1322
15189,1356,1165
15190,1356,1165
15191,1356,1165
15192,1356,1165
15193,1356,1165
15194,1356,1165
15195,1356,1165
15196,1356,1165
15197,1356,1165
15198,1356,1165
15199,1356,1165
15200,1356,1165
15201,1356,1165
15202,1357,1166
15203,1356,1165
15204,1358,1167
15205,1358,1167
15206,417,336
15207,1358,1167
15208,417,336
15209,417,336
15210,1358,1167
15211,1358,1167
15212,1358,1167
15213,1358,1167
15214,1358,1167
15215,1358,1167
15216,1358,1167
15217,1358,1167
15218,1358,1167
15219,1358,1167
15220,1358,1167
15221,1358,1167
15222,1358,1167
15223,1358,1167
15224,1358,1167
15225,1358,1167
15226,415,335
15227,1359,1168
15228,1360,1169
15229,1359,1168
15230,1360,1169
15231,1360,1169
15232,1360,1169
15233,1359,1168
15234,1359,1168
15235,1360,1169
15236,1359,1168
15237,1359,1168
15238,1360,1169
15239,1359,1168
15240,1357,1166
15241,1357,1166
15242,1357,1166
15243,1357,1166
15244,1357,1166
15245,1357,1166
15246,1357,1166
15247,1357,1166
15248,1354,1164
15249,1357,1166
15250,1357,1166
15251,1354,1164
15252,1354,1164
15253,1354,1164
15254,1354,1164
15255,1111,933
15256,421,339
15257,421,339
15258,1111,933
15259,1111,933
15260,1111,933
15261,1111,933
15262,1111,933
15263,1111,933
15264,1111,933
15265,1111,933
15266,1111,933
15267,1111,933
15268,1110,932
15269,1110,932
15270,1110,932
15271,1110,932
15272,1110,932
15273,1110,932
15274,1110,932
15275,1110,932
15276,1110,932
15277,1112,934
15278,1112,934
15279,1112,934
15280,1354,1164
15281,1357,1166
15282,1357,1166
15283,1357,1166
15284,1357,1166
15285,1357,1166
15286,1358,1167
15287,1358,1167
15288,1358,1167
15289,1113,935
15290,1113,935
15291,1361,1170
15292,1361,1170
15293,1361,1170
15294,1361,1170
15295,704,569
15296,1361,1170
15297,704,569
15298,1340,1150
15299,1342,1152
15300,706,570;1150
15301,1342,1152
15302,705,570
15303,1341,1151
15304,1342,1152
15305,1342,1152
15306,1341,1151
15307,1340,1150
15308,1341,1151
15309,1341,1151
15310,1346,1156
15311,1346,1156
15312,1054,879
15313,1341,1151
15314,1341,1151
15315,1054,879
15316,707,571
15317,709,573
15318,709,573
15319,710,574
15320,710,574
15321,1205,1022
15322,1206,1022;1023
15323,1206,1022;1023
15324,1362,1171
15325,1362,1171
15326,1362,1171
15327,1362,1171
15328,1362,1171
15329,1362,1171
15330,1362,1171
15331,1205,1022
15332,1362,1171
15333,13,10
15334,13,10
15335,13,10
15336,18,14
15337,13,10
15338,13,10
15339,18,14
15340,18,14
15341,18,14
15342,18,14
15343,18,14
15344,712,575;576
15345,712,575;576
15346,712,575;576
15347,1210,1026
15348,1209,1025
15349,712,575;576
15350,1210,1026
15351,1210,1026
15352,229,177
15353,227,176
15354,227,176
15355,229,177
15356,227,176
15357,237,185
15358,1363,1172
15359,237,185
15360,1363,1172
15361,1363,1172
15362,1363,1172
15363,1211,1027
15364,1363,1172
15365,1363,1172
15366,1363,1172
15367,1211,1027
15368,238,185;1172
15369,1209,1025
15370,1209,1025
15371,714,577
15372,714,577
15373,714,577
15374,714,577
15375,714,577
15376,714,577
15377,1209,1025
15378,1209,1025
15379,1209,1025
15380,1216,1032
15381,1216,1032
15382,1216,1032
15383,1215,1031
15384,1216,1032
15385,1216,1032
15386,1216,1032
15387,1216,1032
15388,1216,1032
15389,1216,1032
15390,1215,1031
15391,1216,1032
15392,1216,1032
15393,1216,1032
15394,1244,1057
15395,1213,1029
15396,1212,1028
15397,1214,1030
15398,1212,1028
15399,1213,1029
15400,1244,1057
15401,1214,1030
15402,1214,1030
15403,1244,1057
15404,1213,1029
15405,1244,1057
15406,1214,1030
15407,1217,1033
15408,1177,995
15409,1177,995
15410,1217,1033
15411,1209,1025
15412,1209,1025
15413,1209,1025
15414,1209,1025
15415,1209,1025
15416,1209,1025
15417,1219,1035
15418,1219,1035
15419,1219,1035
15420,1219,1035
15421,1209,1025
15422,1220,1036
15423,1220,1036
15424,1364,1173
15425,1364,1173
15426,1364,1173
15427,1364,1173
15428,1364,1173
15429,1220,1036
15430,1364,1173
15431,31,27
15432,1365,1174
15433,32,28
15434,1366,1175
15435,1365,1174
15436,32,28
15437,1366,1175
15438,1366,1175
15439,32,28
15440,1366,1175
15441,1365,1174
15442,1366,1175
15443,1366,1175
15444,1366,1175
15445,1366,1175
15446,713,576
15447,713,576
15448,711,575
15449,18,14
15450,18,14
15451,1209,1025
15452,1209,1025
15453,1209,1025
15454,1209,1025
15455,1209,1025
15456,1210,1026
15457,1210,1026
15458,1210,1026
15459,1210,1026
15460,714,577
15461,1367,1176
15462,1367,1176
15463,1367,1176
15464,1223,1039
15465,1057,880
15466,1223,1039
15467,1057,880
15468,1057,880
15469,1367,1176
15470,1367,1176
15471,1367,1176
15472,1368,1177
15473,1369,1178
15474,1370,1179
15475,1368,1177
15476,1370,1179
15477,1369,1178
15478,1368,1177
15479,1368,1177
15480,1369,1178
15481,1368,1177
15482,1370,1179
15483,1369,1178
15484,1369,1178
15485,1370,1179
15486,1370,1179
15487,38,32
15488,38,32
15489,1225,1041
15490,1371,1180
15491,1371,1180
15492,40,34
15493,1371,1180
15494,1224,1040
15495,1371,1180
15496,1227,1042
15497,1058,881
15498,1372,1181
15499,1227,1042
15500,40,34
15501,40,34
15502,1058,881
15503,1227,1042
15504,1229,1043;1180
15505,1058,881
15506,40,34
15507,1058,881
15508,1058,881
15509,1373,1182
15510,1374,1183
15511,1372,1181
15512,1375,1184
15513,1374,1183
15514,1372,1181
15515,1375,1184
15516,1375,1184
15517,1375,1184
15518,1373,1182
15519,1373,1182
15520,1372,1181
15521,1375,1184
15522,1375,1184
15523,1374,1183
15524,1372,1181
15525,1374,1183
15526,826,676;1181
15527,1373,1182
15528,1374,1183
15529,1373,1182
15530,826,676;1181
15531,825,676
15532,825,676
15533,825,676
15534,825,676
15535,825,676
15536,1376,1185
15537,1377,1186
15538,1377,1186
15539,1378,1187
15540,1379,1188
15541,1379,1188
15542,1379,1188
15543,1376,1185
15544,825,676
15545,1379,1188
15546,1379,1188
15547,1379,1188
15548,1377,1186
15549,1377,1186
15550,1376,1185
15551,1378,1187
15552,1377,1186
15553,1376,1185
15554,1376,1185
15555,1377,1186
15556,1380,1189
15557,1380,1189
15558,1380,1189
15559,1380,1189
15560,1378,1187
15561,1380,1189
15562,1378,1187
15563,1381,1190
15564,1378,1187
15565,1378,1187
15566,1378,1187
15567,1381,1190
15568,1381,1190
15569,1381,1190
15570,1381,1190
15571,1381,1190
15572,1381,1190
15573,1114,936
15574,1370,1179
15575,1367,1176
15576,1369,1178
15577,1223,1039
15578,1223,1039
15579,1370,1179
15580,1057,880
15581,1057,880
15582,1224,1040
15583,1368,1177
15584,1369,1178
15585,1224,1040
15586,1370,1179
15587,1370,1179
15588,38,32
15589,1058,881
15590,1382,1191
15591,1382,1191
15592,1227,1042
15593,1229,1043;1180
15594,1373,1182
15595,1224,1040
15596,1382,1191
15597,1058,881
15598,1228,1043
15599,1371,1180
15600,1373,1182
15601,1382,1191
15602,1382,1191
15603,1382,1191
15604,1382,1191
15605,825,676
15606,1224,1040
15607,1382,1191
15608,1382,1191
15609,1382,1191
15610,1382,1191
15611,1382,1191
15612,1382,1191
15613,923,763
15614,923,763
15615,923,763
15616,923,763
15617,161,120;801
15618,967,801
15619,165,124
15620,159,119
15621,968,802
15622,159,119
15623,165,124
15624,165,124
15625,165,124
15626,924,764
15627,926,765
15628,968,802
15629,926,765
15630,924,764
15631,907,747
15632,907,747
15633,907,747
15634,907,747
15635,907,747
15636,907,747
15637,907,747
15638,908,748
15639,908,748
15640,908,748
15641,689,557
15642,910,750
15643,909,749
15644,910,750
15645,908,748
15646,169,128
15647,909,749
15648,909,749
15649,395,318
15650,391,315
15651,393,317
15652,392,316
15653,388,312
15654,399,322
15655,399,322
15656,399,322
15657,400,323
15658,399,322
15659,399,322
15660,688,556
15661,397,320
15662,397,320
15663,399,322
15664,399,322
15665,399,322
15666,399,322
15667,690,558
15668,688,556
15669,688,556
15670,688,556
15671,688,556
15672,688,556
15673,690,558
15674,690,558
15675,911,751
15676,690,558
15677,911,751
15678,911,751
15679,357,284
15680,911,751
15681,357,284
15682,357,284
15683,357,284
15684,357,284
15685,357,284
15686,357,284
15687,912,752
15688,112,87
15689,59,51
15690,59,51
15691,59,51
15692,61,53
15693,647,517
15694,647,517
15695,441,357
15696,441,357
15697,442,358
15698,442,358
15699,442,358
15700,439,355
15701,771,633
15702,771,633
15703,1093,916
15704,10,7
15705,473,385
15706,833,682
15707,833,682
15708,833,682
15709,833,682
15710,1383,1192
15711,1383,1192
15712,1383,1192
15713,1383,1192
15714,1383,1192
