skill_id,canonical_skill_key,is_untagged,tag_count,original_tag_ids,question_count
1043,57;183;300,False,3,"[57,183,300]",1
1044,58;59;179;183,False,4,"[58,59,179,183]",1
1045,58;59;181,False,3,"[58,59,181]",2
1046,58;59;182,False,3,"[58,59,182]",7
1047,58;59;183,False,3,"[58,59,183]",4
1048,58;59;184,False,3,"[58,59,184]",3
1049,58;60;179;181,False,4,"[58,60,179,181]",2
1050,58;60;179;182,False,4,"[58,60,179,182]",1
1051,58;60;181,False,3,"[58,60,181]",4
1052,58;60;182,False,3,"[58,60,182]",1
1053,58;60;183,False,3,"[58,60,183]",4
1054,58;60;184,False,3,"[58,60,184]",1
1055,58;60;185,False,3,"[58,60,185]",2
1056,58;62;183,False,3,"[58,62,183]",1
1057,58;63;179;183,False,4,"[58,63,179,183]",1
1058,58;63;181,False,3,"[58,63,181]",1
1059,58;63;182,False,3,"[58,63,182]",2
1060,58;63;185,False,3,"[58,63,185]",1
1061,58;64;179;183,False,4,"[58,64,179,183]",1
1062,58;64;179;184,False,4,"[58,64,179,184]",1
1063,58;64;182,False,3,"[58,64,182]",1
1064,58;65;181,False,3,"[58,65,181]",1
1065,58;67;179;181,False,4,"[58,67,179,181]",1
1066,58;67;179;184,False,4,"[58,67,179,184]",1
1067,58;67;182,False,3,"[58,67,182]",2
1068,58;67;183,False,3,"[58,67,183]",1
1069,58;67;184,False,3,"[58,67,184]",2
1070,58;68;182,False,3,"[58,68,182]",1
1071,58;68;183,False,3,"[58,68,183]",1
1072,58;68;184,False,3,"[58,68,184]",1
1073,58;69;183,False,3,"[58,69,183]",1
1074,58;70;179;181,False,4,"[58,70,179,181]",1
1075,58;179;181;182,False,4,"[58,179,181,182]",1
1076,58;179;183;184,False,4,"[58,179,183,184]",3
1077,58;179;183;185,False,4,"[58,179,183,185]",2
1078,58;181;182,False,3,"[58,181,182]",13
1079,58;181;184,False,3,"[58,181,184]",6
1080,58;181;185,False,3,"[58,181,185]",11
1081,58;181;194,False,3,"[58,181,194]",1
1082,58;181;300,False,3,"[58,181,300]",1
1083,58;182;183,False,3,"[58,182,183]",18
1084,58;182;300,False,3,"[58,182,300]",1
1085,58;183;184,False,3,"[58,183,184]",12
1086,58;183;185,False,3,"[58,183,185]",7
1087,58;183;194,False,3,"[58,183,194]",2
1088,58;185;186,False,3,"[58,185,186]",1
1089,71,False,1,[71],275
1090,71;179,False,2,"[71,179]",3
1091,72,False,1,[72],48
1092,73,False,1,[73],35
1093,73;179,False,2,"[73,179]",1
1094,74,False,1,[74],718
1095,74;179,False,2,"[74,179]",13
1096,75,False,1,[75],28
1097,75;179,False,2,"[75,179]",1
1098,76,False,1,[76],395
1099,76;179,False,2,"[76,179]",9
1100,77,False,1,[77],502
1101,77;179,False,2,"[77,179]",21
1102,78,False,1,[78],308
1103,78;179,False,2,"[78,179]",4
1104,79,False,1,[79],20
1105,80,False,1,[80],124
1106,80;179,False,2,"[80,179]",4
1107,81,False,1,[81],49
1108,81;179,False,2,"[81,179]",2
1109,82,False,1,[82],56
1110,83,False,1,[83],349
1111,83;179,False,2,"[83,179]",5
1112,84,False,1,[84],204
1113,84;179,False,2,"[84,179]",1
1114,85,False,1,[85],591
1115,85;179,False,2,"[85,179]",13
1116,86,False,1,[86],183
1117,86;179,False,2,"[86,179]",6
1118,87,False,1,[87],76
1119,87;179,False,2,"[87,179]",2
1120,88,False,1,[88],87
1121,88;179,False,2,"[88,179]",1
1122,89,False,1,[89],17
1123,90,False,1,[90],55
1124,90;179,False,2,"[90,179]",1
1125,91,False,1,[91],6
1126,92,False,1,[92],49
1127,93,False,1,[93],41
1128,94,False,1,[94],60
1129,95,False,1,[95],44
1130,95;179,False,2,"[95,179]",1
1131,96,False,1,[96],58
1132,97,False,1,[97],11
1133,98,False,1,[98],215
1134,99,False,1,[99],19
1135,99;179,False,2,"[99,179]",1
1136,100,False,1,[100],16
1137,101,False,1,[101],17
1138,102,False,1,[102],6
1139,103,False,1,[103],54
1140,104,False,1,[104],41
1141,105,False,1,[105],43
1142,106,False,1,[106],108
1143,106;179,False,2,"[106,179]",1
1144,107,False,1,[107],46
1145,108,False,1,[108],23
1146,108;179,False,2,"[108,179]",1
1147,109,False,1,[109],19
1148,109;179,False,2,"[109,179]",1
1149,110,False,1,[110],10
1150,110;179,False,2,"[110,179]",1
1151,111,False,1,[111],12
1152,112,False,1,[112],21
1153,113,False,1,[113],24
1154,113;179,False,2,"[113,179]",1
1155,114,False,1,[114],26
1156,115,False,1,[115],19
1157,115;179,False,2,"[115,179]",1
1158,116,False,1,[116],40
1159,117,False,1,[117],21
1160,117;179,False,2,"[117,179]",1
1161,118,False,1,[118],33
1162,119,False,1,[119],212
1163,119;179,False,2,"[119,179]",4
1164,120,False,1,[120],75
1165,120;179,False,2,"[120,179]",12
1166,121,False,1,[121],70
1167,122,False,1,[122],27
1168,122;179,False,2,"[122,179]",2
1169,123,False,1,[123],19
1170,124,False,1,[124],16
1171,125,False,1,[125],10
1172,126,False,1,[126],12
1173,126;179,False,2,"[126,179]",1
1174,128,False,1,[128],27
1175,128;179,False,2,"[128,179]",1
1176,129,False,1,[129],45
1177,129;179,False,2,"[129,179]",2
1178,130,False,1,[130],35
1179,130;179,False,2,"[130,179]",1
1180,131,False,1,[131],13
1181,132,False,1,[132],23
1182,133,False,1,[133],50
1183,134,False,1,[134],55
1184,134;179,False,2,"[134,179]",6
1185,135,False,1,[135],35
1186,136,False,1,[136],10
1187,137,False,1,[137],12
1188,138,False,1,[138],32
1189,140,False,1,[140],10
1190,141,False,1,[141],10
1191,142,False,1,[142],17
1192,143,False,1,[143],262
1193,143;179,False,2,"[143,179]",41
1194,144,False,1,[144],21
1195,145,False,1,[145],10
1196,145;179,False,2,"[145,179]",1
1197,146,False,1,[146],1
1198,146;147;148;162;178,False,5,"[146,147,148,162,178]",1
1199,146;147;148;165;178,False,5,"[146,147,148,165,178]",1
1200,146;147;148;165;178;179,False,6,"[146,147,148,165,178,179]",1
1201,146;147;148;176,False,4,"[146,147,148,176]",1
1202,146;147;148;176;179,False,5,"[146,147,148,176,179]",2
1203,146;147;149;162;178,False,5,"[146,147,149,162,178]",3
1204,146;147;149;162;178;179,False,6,"[146,147,149,162,178,179]",5
1205,146;147;149;165;178,False,5,"[146,147,149,165,178]",3
1206,146;147;149;165;178;179,False,6,"[146,147,149,165,178,179]",2
1207,146;147;149;176,False,4,"[146,147,149,176]",7
1208,146;147;149;176;179,False,5,"[146,147,149,176,179]",10
1209,146;147;150;162;178,False,5,"[146,147,150,162,178]",1
1210,146;147;150;176,False,4,"[146,147,150,176]",5
1211,146;147;150;176;179,False,5,"[146,147,150,176,179]",4
1212,146;147;151;162;178,False,5,"[146,147,151,162,178]",2
1213,146;147;151;165;178,False,5,"[146,147,151,165,178]",1
1214,146;147;151;176,False,4,"[146,147,151,176]",2
1215,146;147;151;176;179,False,5,"[146,147,151,176,179]",4
1216,146;147;153;162;178,False,5,"[146,147,153,162,178]",1
1217,146;147;153;162;178;179,False,6,"[146,147,153,162,178,179]",3
1218,146;147;153;165;178;179,False,6,"[146,147,153,165,178,179]",1
1219,146;147;153;176,False,4,"[146,147,153,176]",7
1220,146;147;153;176;179,False,5,"[146,147,153,176,179]",8
1221,146;147;156;162;178,False,5,"[146,147,156,162,178]",2
1222,146;147;156;162;178;179,False,6,"[146,147,156,162,178,179]",2
1223,146;147;156;165;178;179,False,6,"[146,147,156,165,178,179]",1
1224,146;147;156;176,False,4,"[146,147,156,176]",1
1225,146;147;156;176;179,False,5,"[146,147,156,176,179]",2
1226,146;147;176;196,False,4,"[146,147,176,196]",2
1227,146;148;158;176;179,False,5,"[146,148,158,176,179]",1
1228,146;148;161;162;178;179,False,6,"[146,148,161,162,178,179]",1
1229,146;148;164;165;178,False,5,"[146,148,164,165,178]",1
1230,146;148;177,False,3,"[146,148,177]",5
1231,146;149;154;176;179,False,5,"[146,149,154,176,179]",3
1232,146;149;158;162;178,False,5,"[146,149,158,162,178]",12
1233,146;149;158;162;178;179,False,6,"[146,149,158,162,178,179]",3
1234,146;149;158;163;178;179,False,6,"[146,149,158,163,178,179]",3
1235,146;149;158;166;178;179,False,6,"[146,149,158,166,178,179]",3
1236,146;149;158;176,False,4,"[146,149,158,176]",5
1237,146;149;158;176;179,False,5,"[146,149,158,176,179]",2
1238,146;149;160;176,False,4,"[146,149,160,176]",2
1239,146;149;161;162;178;179,False,6,"[146,149,161,162,178,179]",2
1240,146;149;162;164;178;179,False,6,"[146,149,162,164,178,179]",2
1241,146;149;162;172;178,False,5,"[146,149,162,172,178]",6
1242,146;149;164;165;178,False,5,"[146,149,164,165,178]",1
1243,146;149;177,False,3,"[146,149,177]",11
1244,146;150;158;162;178;179,False,6,"[146,150,158,162,178,179]",1
1245,146;150;158;163;178;179,False,6,"[146,150,158,163,178,179]",1
1246,146;150;158;176,False,4,"[146,150,158,176]",1
1247,146;150;162;172;178,False,5,"[146,150,162,172,178]",2
1248,146;150;177,False,3,"[146,150,177]",15
1249,146;151;158;162;178,False,5,"[146,151,158,162,178]",4
1250,146;151;158;176,False,4,"[146,151,158,176]",1
1251,146;151;160;176,False,4,"[146,151,160,176]",1
1252,146;151;161;162;178;179,False,6,"[146,151,161,162,178,179]",1
1253,146;151;162;172;178,False,5,"[146,151,162,172,178]",3
1254,146;151;164;165;178,False,5,"[146,151,164,165,178]",1
1255,146;151;177,False,3,"[146,151,177]",2
1256,146;153;154;176;179,False,5,"[146,153,154,176,179]",2
1257,146;153;158;162;178,False,5,"[146,153,158,162,178]",7
1258,146;153;158;163;178;179,False,6,"[146,153,158,163,178,179]",1
1259,146;153;158;166;178;179,False,6,"[146,153,158,166,178,179]",2
1260,146;153;158;176,False,4,"[146,153,158,176]",3
1261,146;153;158;176;179,False,5,"[146,153,158,176,179]",2
1262,146;153;160;176,False,4,"[146,153,160,176]",1
1263,146;153;161;162;178;179,False,6,"[146,153,161,162,178,179]",1
1264,146;153;162;164;178;179,False,6,"[146,153,162,164,178,179]",3
1265,146;153;162;172;178,False,5,"[146,153,162,172,178]",4
1266,146;153;164;176,False,4,"[146,153,164,176]",3
1267,146;153;177,False,3,"[146,153,177]",32
1268,146;153;177;179,False,4,"[146,153,177,179]",2
1269,146;156;158;162;178,False,5,"[146,156,158,162,178]",2
1270,146;156;158;162;178;179,False,6,"[146,156,158,162,178,179]",1
1271,146;156;160;176,False,4,"[146,156,160,176]",1
1272,146;156;164;176,False,4,"[146,156,164,176]",1
1273,146;156;177,False,3,"[146,156,177]",5
1274,146;164;165;178;196,False,5,"[146,164,165,178,196]",2
1275,146;164;176;196,False,4,"[146,164,176,196]",1
1276,146;169;177,False,3,"[146,169,177]",6
1277,147;148;152;176,False,4,"[147,148,152,176]",1
1278,147;148;155;176,False,4,"[147,148,155,176]",9
1279,147;148;155;176;179,False,5,"[147,148,155,176,179]",2
1280,147;148;157;176,False,4,"[147,148,157,176]",3
1281,147;148;159;166;178,False,5,"[147,148,159,166,178]",2
1282,147;148;159;176,False,4,"[147,148,159,176]",1
1283,147;148;159;176;179,False,5,"[147,148,159,176,179]",1
1284,147;149;152;163;178;179,False,6,"[147,149,152,163,178,179]",4
1285,147;149;152;176,False,4,"[147,149,152,176]",4
1286,147;149;152;176;179,False,5,"[147,149,152,176,179]",8
1287,147;149;155;162;178,False,5,"[147,149,155,162,178]",2
1288,147;149;155;176,False,4,"[147,149,155,176]",18
1289,147;149;155;176;179,False,5,"[147,149,155,176,179]",2
1290,147;149;157;176,False,4,"[147,149,157,176]",8
1291,147;149;159;166;178,False,5,"[147,149,159,166,178]",5
1292,147;149;159;176,False,4,"[147,149,159,176]",8
1293,147;149;159;176;179,False,5,"[147,149,159,176,179]",1
1294,147;149;162;170;178,False,5,"[147,149,162,170,178]",2
1295,147;150;152;176,False,4,"[147,150,152,176]",2
1296,147;150;155;162;178,False,5,"[147,150,155,162,178]",1
1297,147;150;155;176,False,4,"[147,150,155,176]",3
1298,147;150;155;176;179,False,5,"[147,150,155,176,179]",1
1299,147;150;157;176,False,4,"[147,150,157,176]",2
1300,147;150;159;176,False,4,"[147,150,159,176]",3
1301,147;150;159;176;179,False,5,"[147,150,159,176,179]",1
1302,147;150;162;170;178,False,5,"[147,150,162,170,178]",1
1303,147;151;152;163;178;179,False,6,"[147,151,152,163,178,179]",1
1304,147;151;152;176,False,4,"[147,151,152,176]",1
1305,147;151;152;176;179,False,5,"[147,151,152,176,179]",1
1306,147;151;155;162;178,False,5,"[147,151,155,162,178]",1
1307,147;151;155;176,False,4,"[147,151,155,176]",9
1308,147;151;155;176;179,False,5,"[147,151,155,176,179]",1
1309,147;151;157;176,False,4,"[147,151,157,176]",3
1310,147;151;159;166;178,False,5,"[147,151,159,166,178]",2
1311,147;151;162;170;178,False,5,"[147,151,162,170,178]",1
1312,147;152;153;176,False,4,"[147,152,153,176]",1
1313,147;152;153;176;179,False,5,"[147,152,153,176,179]",5
1314,147;152;156;176,False,4,"[147,152,156,176]",1
1315,147;152;156;176;179,False,5,"[147,152,156,176,179]",1
1316,147;153;155;176,False,4,"[147,153,155,176]",8
1317,147;153;155;176;179,False,5,"[147,153,155,176,179]",2
1318,147;153;157;176,False,4,"[147,153,157,176]",2
1319,147;153;159;166;178,False,5,"[147,153,159,166,178]",1
1320,147;153;159;176,False,4,"[147,153,159,176]",2
1321,147;153;159;176;179,False,5,"[147,153,159,176,179]",2
1322,147;153;162;170;178,False,5,"[147,153,162,170,178]",1
1323,147;155;156;162;178,False,5,"[147,155,156,162,178]",1
1324,147;155;156;176,False,4,"[147,155,156,176]",3
1325,147;155;156;176;179,False,5,"[147,155,156,176,179]",2
1326,147;156;157;176,False,4,"[147,156,157,176]",2
1327,147;156;159;176,False,4,"[147,156,159,176]",1
1328,148;152;177,False,3,"[148,152,177]",1
1329,148;155;158;162;178,False,5,"[148,155,158,162,178]",1
1330,148;155;158;162;178;179,False,6,"[148,155,158,162,178,179]",2
1331,148;155;158;176,False,4,"[148,155,158,176]",1
1332,148;155;158;176;179,False,5,"[148,155,158,176,179]",1
1333,148;155;160;176,False,4,"[148,155,160,176]",1
1334,148;155;162;172;178,False,5,"[148,155,162,172,178]",1
1335,148;155;164;176,False,4,"[148,155,164,176]",1
1336,148;155;177,False,3,"[148,155,177]",19
1337,148;155;177;179,False,4,"[148,155,177,179]",4
1338,148;157;158;162;178,False,5,"[148,157,158,162,178]",1
1339,148;157;177,False,3,"[148,157,177]",8
1340,148;157;177;179,False,4,"[148,157,177,179]",2
1341,148;158;159;162;178,False,5,"[148,158,159,162,178]",1
1342,148;158;159;162;178;179,False,6,"[148,158,159,162,178,179]",2
1343,148;158;159;176,False,4,"[148,158,159,176]",2
1344,148;158;162;170;178,False,5,"[148,158,162,170,178]",1
1345,148;159;172;174;178,False,5,"[148,159,172,174,178]",1
1346,148;159;177,False,3,"[148,159,177]",12
1347,148;159;177;179,False,4,"[148,159,177,179]",2
1348,148;167;177,False,3,"[148,167,177]",20
1349,148;170;177,False,3,"[148,170,177]",1
1350,149;152;177,False,3,"[149,152,177]",4
1351,149;154;155;162;178,False,5,"[149,154,155,162,178]",2
1352,149;154;155;176;179,False,5,"[149,154,155,176,179]",1
1353,149;155;158;162;178,False,5,"[149,155,158,162,178]",11
1354,149;155;158;162;178;179,False,6,"[149,155,158,162,178,179]",9
1355,149;155;158;176,False,4,"[149,155,158,176]",3
1356,149;155;158;176;179,False,5,"[149,155,158,176,179]",4
1357,149;155;160;176,False,4,"[149,155,160,176]",1
1358,149;155;162;164;178,False,5,"[149,155,162,164,178]",2
1359,149;155;162;172;178,False,5,"[149,155,162,172,178]",3
1360,149;155;164;176,False,4,"[149,155,164,176]",2
1361,149;155;177,False,3,"[149,155,177]",20
1362,149;155;177;179,False,4,"[149,155,177,179]",4
1363,149;157;158;162;178,False,5,"[149,157,158,162,178]",3
1364,149;157;177,False,3,"[149,157,177]",15
1365,149;157;177;179,False,4,"[149,157,177,179]",3
1366,149;158;159;162;178,False,5,"[149,158,159,162,178]",5
1367,149;158;159;162;178;179,False,6,"[149,158,159,162,178,179]",6
1368,149;158;159;166;178,False,5,"[149,158,159,166,178]",7
1369,149;158;159;176,False,4,"[149,158,159,176]",3
1370,149;158;162;170;178,False,5,"[149,158,162,170,178]",3
1371,149;159;162;164;178,False,5,"[149,159,162,164,178]",4
1372,149;159;162;172;178,False,5,"[149,159,162,172,178]",2
1373,149;159;172;174;178,False,5,"[149,159,172,174,178]",2
1374,149;159;177,False,3,"[149,159,177]",10
1375,149;161;165;171;178,False,5,"[149,161,165,171,178]",3
1376,149;167;177,False,3,"[149,167,177]",42
1377,149;167;177;179,False,4,"[149,167,177,179]",2
1378,149;170;172;173;178,False,5,"[149,170,172,173,178]",4
1379,149;170;172;175;178,False,5,"[149,170,172,175,178]",2
1380,149;170;177,False,3,"[149,170,177]",3
1381,149;171;177,False,3,"[149,171,177]",1
1382,150;152;177,False,3,"[150,152,177]",1
1383,150;154;155;162;178,False,5,"[150,154,155,162,178]",1
1384,150;154;155;176;179,False,5,"[150,154,155,176,179]",2
1385,150;155;158;162;178,False,5,"[150,155,158,162,178]",2
1386,150;155;158;162;178;179,False,6,"[150,155,158,162,178,179]",1
1387,150;155;158;163;178,False,5,"[150,155,158,163,178]",1
1388,150;155;158;175;178,False,5,"[150,155,158,175,178]",2
1389,150;155;158;176;179,False,5,"[150,155,158,176,179]",1
1390,150;155;160;176,False,4,"[150,155,160,176]",1
1391,150;155;162;164;178,False,5,"[150,155,162,164,178]",1
1392,150;155;162;172;178,False,5,"[150,155,162,172,178]",1
1393,150;155;177,False,3,"[150,155,177]",13
1394,150;155;177;179,False,4,"[150,155,177,179]",1
1395,150;157;177,False,3,"[150,157,177]",8
1396,150;158;159;162;178,False,5,"[150,158,159,162,178]",2
1397,150;158;159;162;178;179,False,6,"[150,158,159,162,178,179]",2
1398,150;158;159;166;178,False,5,"[150,158,159,166,178]",1
1399,150;158;162;170;178,False,5,"[150,158,162,170,178]",4
1400,150;159;162;164;178,False,5,"[150,159,162,164,178]",2
1401,150;159;172;174;178,False,5,"[150,159,172,174,178]",1
1402,150;159;177,False,3,"[150,159,177]",17
1403,150;164;170;176,False,4,"[150,164,170,176]",2
1404,150;167;177,False,3,"[150,167,177]",10
1405,150;170;172;175;178,False,5,"[150,170,172,175,178]",1
1406,150;170;177,False,3,"[150,170,177]",1
1407,151;154;155;162;178,False,5,"[151,154,155,162,178]",1
1408,151;155;158;162;178,False,5,"[151,155,158,162,178]",5
1409,151;155;158;162;178;179,False,6,"[151,155,158,162,178,179]",1
1410,151;155;158;175;178,False,5,"[151,155,158,175,178]",1
1411,151;155;158;176,False,4,"[151,155,158,176]",1
1412,151;155;158;176;179,False,5,"[151,155,158,176,179]",1
1413,151;155;160;176,False,4,"[151,155,160,176]",1
1414,151;155;162;164;178,False,5,"[151,155,162,164,178]",1
1415,151;155;177,False,3,"[151,155,177]",4
1416,151;157;158;162;178,False,5,"[151,157,158,162,178]",1
1417,151;157;177,False,3,"[151,157,177]",3
1418,151;158;159;162;178,False,5,"[151,158,159,162,178]",2
1419,151;158;159;162;178;179,False,6,"[151,158,159,162,178,179]",2
1420,151;158;159;166;178,False,5,"[151,158,159,166,178]",1
1421,151;158;159;176,False,4,"[151,158,159,176]",1
1422,151;158;162;170;178,False,5,"[151,158,162,170,178]",1
1423,151;159;162;164;178,False,5,"[151,159,162,164,178]",2
1424,151;159;162;172;178,False,5,"[151,159,162,172,178]",1
1425,151;159;177,False,3,"[151,159,177]",4
1426,151;170;172;175;178,False,5,"[151,170,172,175,178]",1
1427,152;153;177,False,3,"[152,153,177]",5
1428,152;156;177,False,3,"[152,156,177]",1
1429,152;169;177,False,3,"[152,169,177]",1
1430,153;154;155;162;178,False,5,"[153,154,155,162,178]",1
1431,153;154;155;176;179,False,5,"[153,154,155,176,179]",2
1432,153;155;158;162;178,False,5,"[153,155,158,162,178]",8
1433,153;155;158;162;178;179,False,6,"[153,155,158,162,178,179]",2
1434,153;155;158;163;178,False,5,"[153,155,158,163,178]",2
1435,153;155;158;175;178,False,5,"[153,155,158,175,178]",2
1436,153;155;158;176;179,False,5,"[153,155,158,176,179]",3
1437,153;155;160;176,False,4,"[153,155,160,176]",1
1438,153;155;164;176,False,4,"[153,155,164,176]",2
1439,153;155;177,False,3,"[153,155,177]",18
1440,153;155;177;179,False,4,"[153,155,177,179]",1
1441,153;157;177,False,3,"[153,157,177]",14
1442,153;157;177;179,False,4,"[153,157,177,179]",2
1443,153;158;159;162;178,False,5,"[153,158,159,162,178]",2
1444,153;158;159;162;178;179,False,6,"[153,158,159,162,178,179]",1
1445,153;158;159;166;178,False,5,"[153,158,159,166,178]",1
1446,153;158;159;176,False,4,"[153,158,159,176]",3
1447,153;158;162;170;178,False,5,"[153,158,162,170,178]",1
1448,153;159;161;176,False,4,"[153,159,161,176]",5
1449,153;159;162;164;178,False,5,"[153,159,162,164,178]",4
1450,153;159;162;172;178,False,5,"[153,159,162,172,178]",2
1451,153;159;172;174;178,False,5,"[153,159,172,174,178]",1
1452,153;159;177,False,3,"[153,159,177]",25
1453,153;159;177;179,False,4,"[153,159,177,179]",1
1454,153;161;165;171;178,False,5,"[153,161,165,171,178]",2
1455,153;164;170;176,False,4,"[153,164,170,176]",1
1456,153;167;177,False,3,"[153,167,177]",37
1457,153;167;177;179,False,4,"[153,167,177,179]",5
1458,153;170;172;173;178,False,5,"[153,170,172,173,178]",1
1459,153;170;177,False,3,"[153,170,177]",6
1460,153;171;177,False,3,"[153,171,177]",1
1461,155;156;158;162;178,False,5,"[155,156,158,162,178]",3
1462,155;156;158;175;178,False,5,"[155,156,158,175,178]",1
1463,155;156;162;164;178,False,5,"[155,156,162,164,178]",1
1464,155;156;177,False,3,"[155,156,177]",17
1465,155;156;177;179,False,4,"[155,156,177,179]",1
1466,155;158;163;178;196,False,5,"[155,158,163,178,196]",2
1467,155;158;175;178;196,False,5,"[155,158,175,178,196]",4
1468,155;169;177,False,3,"[155,169,177]",22
1469,156;157;177,False,3,"[156,157,177]",3
1470,156;158;159;162;178,False,5,"[156,158,159,162,178]",3
1471,156;158;159;162;178;179,False,6,"[156,158,159,162,178,179]",2
1472,156;158;159;176,False,4,"[156,158,159,176]",1
1473,156;158;162;170;178,False,5,"[156,158,162,170,178]",3
1474,156;159;162;164;178,False,5,"[156,159,162,164,178]",3
1475,156;159;177,False,3,"[156,159,177]",15
1476,156;159;177;179,False,4,"[156,159,177,179]",1
1477,156;167;177,False,3,"[156,167,177]",18
1478,156;170;172;175;178,False,5,"[156,170,172,175,178]",1
1479,156;170;177,False,3,"[156,170,177]",1
1480,157;169;177,False,3,"[157,169,177]",12
1481,157;169;177;179,False,4,"[157,169,177,179]",1
1482,158;162;170;178;196,False,5,"[158,162,170,178,196]",2
1483,159;169;177,False,3,"[159,169,177]",13
1484,164;170;176;196,False,4,"[164,170,176,196]",2
1485,167,False,1,[167],4
1486,167;168;177,False,3,"[167,168,177]",59
1487,167;168;177;179,False,4,"[167,168,177,179]",5
1488,169;170;177,False,3,"[169,170,177]",2
1489,181;182,False,2,"[181,182]",9
1490,181;184,False,2,"[181,184]",2
1491,182;183,False,2,"[182,183]",11
1492,183,False,1,[183],6
1493,183;184,False,2,"[183,184]",6
1494,184,False,1,[184],1
1495,219,False,1,[219],1
